,Unnamed: 0.1,GF,GA,xG,xGA,Poss,Attendance,Sh,SoT,Dist,FK,PK,PKatt,Season,Venue_code,opp_code,team_code,formation,hour,day_code,target
1611,1611,2,1,1.6,0.5,63.0,16861.0,13.0,4.0,15.5,0.0,1.0,1.0,2019,1,17,2,4,20,4,1
1612,1612,0,2,0.7,0.8,50.0,30141.0,16.0,5.0,17.1,0.0,0.0,0.0,2019,0,3,2,4,20,6,0
1613,1613,0,1,0.4,1.1,24.0,17009.0,6.0,2.0,24.6,0.0,0.0,0.0,2019,1,11,2,4,20,2,0
1614,1614,2,1,0.6,0.8,45.0,16876.0,10.0,4.0,17.7,0.0,0.0,0.0,2019,1,1,2,4,14,6,1
1615,1615,1,4,0.5,1.4,52.0,27383.0,5.0,4.0,12.8,0.0,0.0,0.0,2019,0,15,2,4,19,1,0
1616,1616,0,3,0.7,2.7,32.0,52824.0,6.0,1.0,21.2,0.0,0.0,0.0,2019,0,10,2,4,14,6,0
1617,1617,1,3,2.3,2.3,44.0,17094.0,18.0,9.0,16.7,0.0,0.0,0.0,2019,1,12,2,4,20,2,0
1618,1618,1,2,1.1,0.2,50.0,16982.0,11.0,1.0,13.6,1.0,0.0,0.0,2019,1,19,2,4,15,5,0
1619,1619,0,2,0.4,1.9,26.0,51658.0,6.0,2.0,18.3,0.0,0.0,0.0,2019,0,11,2,4,19,2,0
1620,1620,0,0,1.6,0.3,42.0,16958.0,9.0,2.0,12.9,0.0,0.0,0.0,2019,1,6,2,4,15,5,0
1621,1621,1,2,0.6,1.7,34.0,59249.0,6.0,2.0,20.7,0.0,0.0,0.0,2019,0,0,2,4,15,5,0
1622,1622,0,2,0.4,2.7,37.0,17039.0,6.0,1.0,16.5,0.0,0.0,0.0,2019,1,13,2,11,15,5,0
1623,1623,3,1,2.0,1.0,40.0,26887.0,8.0,4.0,21.4,0.0,2.0,2.0,2019,0,14,2,14,15,5,1
1624,1624,2,0,1.9,0.7,55.0,17088.0,12.0,2.0,21.5,0.0,1.0,1.0,2019,1,4,2,14,15,5,1
1625,1625,1,2,1.3,1.0,48.0,31830.0,15.0,6.0,14.9,0.0,0.0,0.0,2019,0,9,2,14,14,6,0
1626,1626,4,1,1.8,1.3,30.0,39061.0,17.0,6.0,13.5,1.0,0.0,0.0,2019,0,5,2,15,15,5,1
1627,1627,2,0,1.4,0.3,47.0,17032.0,15.0,7.0,15.8,0.0,0.0,0.0,2019,1,18,2,11,14,6,1
1628,1628,2,1,1.9,1.7,50.0,21045.0,16.0,5.0,19.7,0.0,0.0,0.0,2019,0,17,2,11,15,5,1
1629,1629,0,0,0.9,0.6,44.0,17072.0,15.0,1.0,15.3,1.0,0.0,0.0,2019,1,16,2,15,17,5,0
1630,1630,0,3,0.6,2.0,37.0,73482.0,12.0,4.0,18.9,1.0,0.0,0.0,2019,0,12,2,15,20,0,0
1631,1631,3,0,2.6,1.4,41.0,17051.0,18.0,5.0,13.9,1.0,0.0,0.0,2019,1,15,2,11,15,5,1
1632,1632,3,2,1.4,2.1,72.0,38819.0,18.0,6.0,18.1,1.0,0.0,0.0,2019,0,7,2,11,16,6,1
1633,1633,1,2,0.8,1.3,49.0,16957.0,14.0,5.0,13.7,0.0,0.0,0.0,2019,1,8,2,11,16,6,0
1634,1634,2,1,1.0,1.5,63.0,16910.0,14.0,6.0,14.9,1.0,0.0,0.0,2019,0,4,3,6,15,5,1
1635,1635,2,0,1.3,0.5,56.0,29485.0,13.0,3.0,16.9,0.0,0.0,0.0,2019,1,17,3,12,17,5,1
1636,1636,0,2,0.7,1.4,65.0,30548.0,14.0,3.0,22.3,2.0,0.0,0.0,2019,1,7,3,3,15,5,0
1637,1637,1,0,0.3,0.4,59.0,16518.0,4.0,2.0,19.0,0.0,0.0,0.0,2019,0,2,3,2,15,5,1
1638,1638,2,1,1.7,1.6,37.0,31078.0,11.0,4.0,16.9,2.0,1.0,1.0,2019,1,9,3,13,14,6,1
1639,1639,1,1,0.8,1.4,53.0,22975.0,8.0,4.0,15.8,0.0,0.0,0.0,2019,0,6,3,3,20,0,0
1640,1640,0,0,1.1,0.4,58.0,31266.0,21.0,2.0,17.7,0.0,0.0,0.0,2019,1,0,3,4,17,5,0
1641,1641,0,0,0.8,1.2,64.0,26777.0,11.0,3.0,16.1,0.0,0.0,0.0,2019,0,14,3,4,15,5,0
1642,1642,1,4,1.3,3.8,48.0,31215.0,9.0,4.0,18.9,0.0,1.0,1.0,2019,1,11,3,4,17,5,0
1643,1643,2,2,1.0,1.5,42.0,52598.0,9.0,6.0,17.0,0.0,0.0,0.0,2019,0,10,3,8,15,5,0
1644,1644,1,1,1.5,0.3,65.0,31267.0,13.0,4.0,17.9,0.0,1.0,1.0,2019,1,13,3,8,17,5,0
1645,1645,0,2,0.4,0.7,62.0,41925.0,6.0,2.0,17.7,0.0,0.0,0.0,2019,0,1,3,4,15,5,0
1646,1646,0,0,2.1,0.6,57.0,31166.0,20.0,4.0,16.6,0.0,0.0,0.0,2019,1,8,3,8,17,5,0
1647,1647,1,1,1.3,1.3,65.0,59626.0,9.0,3.0,16.0,1.0,0.0,0.0,2019,0,18,3,8,19,2,0
1648,1648,1,1,1.6,1.6,56.0,28706.0,14.0,4.0,18.7,1.0,0.0,0.0,2019,0,15,3,4,15,5,0
1649,1649,0,1,1.2,1.0,59.0,30362.0,12.0,2.0,17.8,2.0,0.0,0.0,2019,1,19,3,11,19,2,0
1650,1650,2,0,0.8,0.7,50.0,30141.0,15.0,5.0,21.7,3.0,0.0,0.0,2019,1,2,3,5,20,6,1
1651,1651,1,1,0.9,0.7,53.0,40080.0,18.0,6.0,20.2,1.0,0.0,0.0,2019,0,5,3,3,19,2,0
1652,1652,3,2,1.7,1.6,50.0,38203.0,12.0,5.0,19.1,0.0,0.0,0.0,2019,0,7,3,13,14,6,1
1653,1653,1,1,2.0,0.2,63.0,30675.0,18.0,3.0,18.2,0.0,0.0,1.0,2019,1,6,3,5,20,4,0
1654,1654,1,1,0.7,0.7,44.0,30880.0,10.0,2.0,16.2,0.0,0.0,0.0,2019,1,5,3,6,20,1,0
1655,1655,1,1,1.1,1.4,56.0,31231.0,14.0,4.0,17.9,0.0,0.0,0.0,2019,0,9,3,5,14,6,0
1656,1656,2,0,1.6,0.5,64.0,20795.0,11.0,5.0,12.3,0.0,0.0,0.0,2019,0,17,3,0,15,5,1
1657,1657,0,2,0.7,1.7,50.0,73012.0,10.0,3.0,18.9,0.0,0.0,0.0,2019,0,12,3,5,20,1,0
1658,1658,0,3,0.6,0.7,68.0,30361.0,11.0,1.0,19.5,0.0,0.0,0.0,2019,1,4,3,13,15,5,0
1659,1659,0,2,0.7,1.0,66.0,31475.0,12.0,1.0,19.4,0.0,0.0,0.0,2019,1,1,3,4,15,5,0
1660,1660,1,2,1.5,1.7,68.0,52214.0,15.0,4.0,14.2,0.0,0.0,0.0,2019,0,13,3,5,15,5,0
1661,1661,0,2,0.5,2.2,52.0,31474.0,8.0,3.0,18.4,0.0,0.0,0.0,2019,1,10,3,8,12,5,0
1662,1662,0,2,0.7,2.2,48.0,31144.0,15.0,0.0,18.3,0.0,0.0,0.0,2019,1,16,3,8,19,2,0
1663,1663,0,0,2.8,0.4,63.0,31245.0,30.0,4.0,18.7,1.0,0.0,1.0,2019,1,14,3,2,15,5,0
1664,1664,2,1,0.6,1.9,36.0,60112.0,8.0,3.0,23.1,0.0,0.0,0.0,2019,0,0,3,4,15,5,1
1665,1665,1,0,0.6,0.5,51.0,58685.0,12.0,4.0,17.0,0.0,0.0,0.0,2019,0,16,3,4,12,5,1
1666,1666,0,3,0.2,1.3,35.0,52226.0,2.0,1.0,19.0,1.0,0.0,0.0,2019,0,11,3,4,20,2,0
1667,1667,2,2,1.7,0.9,48.0,31335.0,8.0,5.0,11.4,0.0,0.0,0.0,2019,1,15,3,9,14,6,0
1668,1668,3,0,2.6,0.7,51.0,31243.0,15.0,8.0,21.4,0.0,1.0,2.0,2019,0,19,3,3,15,5,1
1669,1669,4,0,2.3,0.9,42.0,31637.0,17.0,5.0,15.9,0.0,0.0,0.0,2019,1,12,3,3,17,5,1
1670,1670,1,1,2.2,1.6,50.0,36638.0,15.0,6.0,14.3,0.0,0.0,0.0,2019,0,8,3,3,14,6,0
1671,1671,3,1,1.6,0.2,50.0,31604.0,18.0,7.0,16.4,0.0,0.0,0.0,2019,1,18,3,10,16,6,1
1672,1672,1,2,1.5,1.0,37.0,16910.0,14.0,3.0,16.2,1.0,0.0,0.0,2019,1,3,4,13,15,5,0
1673,1673,0,2,0.9,2.7,35.0,52591.0,9.0,3.0,15.3,0.0,0.0,0.0,2019,0,10,4,13,12,5,0
1674,1674,1,1,1.0,1.2,36.0,20000.0,12.0,3.0,16.5,0.0,0.0,0.0,2019,1,8,4,13,14,6,0
1675,1675,1,3,1.0,1.4,48.0,30000.0,11.0,6.0,16.8,0.0,0.0,0.0,2019,0,7,4,13,20,0,0
1676,1676,0,1,1.0,1.1,46.0,20000.0,18.0,3.0,15.4,0.0,0.0,0.0,2019,1,0,4,13,15,5,0
1677,1677,2,2,0.5,2.4,34.0,31650.0,9.0,3.0,22.7,1.0,0.0,0.0,2019,0,9,4,13,15,5,0
1678,1678,0,0,1.2,0.6,56.0,17427.0,14.0,4.0,16.6,1.0,0.0,0.0,2019,1,14,4,13,15,5,0
1679,1679,0,2,0.9,2.1,30.0,52711.0,7.0,2.0,14.5,0.0,0.0,0.0,2019,0,11,4,13,15,5,0
1680,1680,2,2,0.7,1.6,39.0,29145.0,9.0,5.0,20.9,0.0,0.0,0.0,2019,0,15,4,13,15,5,0
1681,1681,3,1,2.3,0.8,41.0,18821.0,15.0,5.0,16.6,1.0,0.0,0.0,2019,1,2,4,13,15,5,1
1682,1682,1,1,0.7,1.8,30.0,39798.0,5.0,2.0,15.9,0.0,0.0,0.0,2019,0,5,4,13,15,5,0
1683,1683,3,3,1.5,1.9,40.0,18028.0,15.0,9.0,16.1,1.0,0.0,0.0,2019,1,6,4,13,15,5,0
1684,1684,0,0,0.2,0.7,35.0,30328.0,6.0,1.0,21.3,0.0,0.0,0.0,2019,0,19,4,13,19,2,0
1685,1685,0,1,0.6,1.0,52.0,51948.0,10.0,1.0,18.8,2.0,0.0,0.0,2019,0,13,4,13,15,5,0
1686,1686,0,0,0.8,0.8,40.0,18065.0,9.0,1.0,15.2,0.0,0.0,0.0,2019,1,18,4,13,14,6,0
1687,1687,1,3,1.1,2.4,43.0,73121.0,10.0,3.0,13.3,0.0,0.0,0.0,2019,0,12,4,13,20,3,0
1688,1688,1,3,1.0,1.9,45.0,36083.0,8.0,2.0,17.8,1.0,0.0,0.0,2019,0,8,4,13,14,6,0
1689,1689,0,0,0.4,1.2,25.0,59255.0,10.0,1.0,21.2,0.0,0.0,0.0,2019,0,0,4,13,14,6,0
1690,1690,0,0,0.6,0.8,53.0,19527.0,13.0,2.0,19.5,1.0,0.0,0.0,2019,1,17,4,13,18,5,0
1691,1691,1,1,0.4,1.8,37.0,21233.0,9.0,3.0,20.5,0.0,0.0,0.0,2019,1,12,4,13,20,1,0
1692,1692,0,1,1.5,1.7,34.0,19563.0,8.0,5.0,19.3,0.0,0.0,0.0,2019,1,10,4,13,14,6,0
1693,1693,3,0,0.7,0.6,32.0,30361.0,10.0,4.0,19.7,0.0,0.0,0.0,2019,0,3,4,13,15,5,1
1694,1694,1,0,0.9,0.7,34.0,19488.0,15.0,4.0,17.3,0.0,0.0,0.0,2019,1,16,4,13,19,2,1
1695,1695,1,1,0.2,1.0,41.0,24203.0,5.0,1.0,19.2,0.0,0.0,0.0,2019,0,6,4,13,15,5,0
1696,1696,0,2,0.9,1.5,45.0,17825.0,9.0,2.0,16.6,0.0,0.0,0.0,2019,1,9,4,13,19,1,0
1697,1697,0,4,0.7,2.3,28.0,19439.0,6.0,0.0,17.2,1.0,0.0,0.0,2019,1,5,4,13,15,5,0
1698,1698,0,2,0.7,1.9,45.0,17088.0,7.0,1.0,21.4,1.0,0.0,0.0,2019,0,2,4,13,15,5,0
1699,1699,0,2,0.1,1.8,24.0,21249.0,3.0,1.0,18.3,0.0,0.0,0.0,2019,1,11,4,14,15,5,0
1700,1700,3,2,2.0,2.4,52.0,19830.0,13.0,4.0,15.6,0.0,0.0,0.0,2019,1,7,4,13,19,2,1
1701,1701,0,2,1.7,1.7,55.0,26361.0,18.0,3.0,17.4,1.0,0.0,0.0,2019,0,14,4,13,14,6,0
1702,1702,1,1,1.8,2.2,39.0,59958.0,8.0,1.0,16.4,0.0,0.0,1.0,2019,0,18,4,13,14,6,0
1703,1703,2,0,1.5,0.9,44.0,17384.0,16.0,6.0,14.2,0.0,0.0,0.0,2019,1,15,4,13,19,3,1
1704,1704,1,0,1.4,0.6,36.0,19246.0,14.0,5.0,18.8,0.0,0.0,0.0,2019,1,19,4,13,14,6,1
1705,1705,2,1,1.6,1.0,53.0,20738.0,17.0,6.0,15.9,1.0,0.0,0.0,2019,0,17,4,13,15,5,1
1706,1706,1,3,1.9,2.1,49.0,20891.0,14.0,6.0,16.4,0.0,0.0,0.0,2019,1,1,4,13,15,5,0
1707,1707,0,1,0.7,2.2,32.0,61729.0,8.0,1.0,15.4,0.0,0.0,0.0,2019,0,16,4,15,12,6,0
1708,1708,1,1,1.6,1.5,29.0,40468.0,9.0,3.0,17.2,0.0,1.0,1.0,2019,0,1,4,15,20,3,0
1709,1709,1,2,1.6,1.8,52.0,21361.0,12.0,4.0,15.7,1.0,0.0,0.0,2019,1,13,4,13,16,6,0
1710,1710,3,0,0.7,0.2,62.0,38965.0,13.0,6.0,21.0,4.0,0.0,0.0,2019,1,6,5,3,15,5,1
1711,1711,2,0,3.1,0.3,65.0,58729.0,22.0,5.0,16.0,0.0,0.0,0.0,2019,0,0,5,3,16,6,1
1712,1712,1,1,0.6,2.5,35.0,54000.0,6.0,3.0,12.5,0.0,0.0,0.0,2019,0,10,5,3,17,5,0
1713,1713,3,0,1.3,1.2,57.0,39969.0,12.0,4.0,22.6,0.0,0.0,0.0,2019,1,1,5,3,17,5,1
1714,1714,3,0,2.1,0.5,53.0,60059.0,20.0,9.0,14.5,0.0,0.0,0.0,2019,0,16,5,3,16,6,1
1715,1715,0,1,0.2,1.7,41.0,40036.0,5.0,0.0,27.9,1.0,0.0,0.0,2019,1,11,5,4,12,5,0
1716,1716,3,1,3.3,1.3,62.0,40109.0,20.0,9.0,12.8,0.0,0.0,0.0,2019,1,15,5,3,15,5,1
1717,1717,1,0,0.3,1.4,55.0,16940.0,5.0,1.0,24.7,2.0,0.0,0.0,2019,0,2,5,4,17,5,1
1718,1718,7,0,3.1,0.1,62.0,40113.0,22.0,12.0,19.8,0.0,1.0,1.0,2019,1,14,5,3,12,5,1
1719,1719,3,0,2.2,0.2,79.0,52208.0,18.0,5.0,20.5,1.0,1.0,1.0,2019,0,13,5,3,15,5,1
1720,1720,1,1,1.8,0.7,70.0,39798.0,25.0,4.0,16.0,0.0,0.0,0.0,2019,1,4,5,2,15,5,0
1721,1721,3,0,2.0,0.4,61.0,35497.0,16.0,7.0,16.7,2.0,0.0,0.0,2019,0,9,5,3,12,5,1
1722,1722,1,1,2.7,0.9,65.0,40041.0,23.0,5.0,16.8,0.0,1.0,1.0,2019,1,12,5,3,16,6,0
1723,1723,2,1,0.9,1.0,49.0,20388.0,8.0,4.0,15.1,0.0,0.0,0.0,2019,0,17,5,3,19,2,1
1724,1724,2,3,1.1,1.8,63.0,59942.0,19.0,7.0,17.5,0.0,0.0,0.0,2019,0,18,5,3,12,5,0
1725,1725,3,2,2.5,1.4,57.0,39959.0,14.0,4.0,20.0,2.0,2.0,2.0,2019,1,8,5,3,15,5,1
1726,1726,1,1,2.9,0.6,80.0,13933.0,23.0,10.0,14.7,2.0,0.0,0.0,2019,1,7,5,3,19,3,0
1727,1727,0,0,0.9,0.2,63.0,30631.0,8.0,1.0,14.9,0.0,0.0,0.0,2019,0,19,5,3,14,6,0
1728,1728,3,1,2.6,0.4,58.0,41907.0,8.0,2.0,17.6,1.0,2.0,2.0,2019,0,1,5,3,17,6,1
1729,1729,1,1,0.7,0.9,47.0,40080.0,11.0,5.0,13.6,0.0,0.0,0.0,2019,1,3,5,3,19,2,0
1730,1730,2,2,1.2,1.3,54.0,40072.0,15.0,6.0,18.0,3.0,0.0,0.0,2019,1,10,5,3,16,6,0
1731,1731,0,1,0.3,1.0,44.0,53319.0,4.0,1.0,19.1,0.0,0.0,0.0,2019,0,11,5,3,12,5,0
1732,1732,1,1,0.7,0.7,56.0,30880.0,15.0,3.0,21.1,1.0,0.0,0.0,2019,0,3,5,7,20,1,0
1733,1733,2,0,1.2,0.5,64.0,40020.0,15.0,7.0,15.9,0.0,0.0,0.0,2019,1,16,5,11,16,6,1
1734,1734,1,0,0.9,0.5,58.0,25109.0,9.0,3.0,17.0,1.0,0.0,0.0,2019,0,6,5,11,15,5,1
1735,1735,4,0,2.3,0.7,72.0,19439.0,11.0,5.0,18.1,0.0,0.0,0.0,2019,0,4,5,3,15,5,1
1736,1736,3,1,1.8,1.0,66.0,26684.0,15.0,7.0,12.7,1.0,0.0,0.0,2019,0,14,5,3,19,3,1
1737,1737,1,0,1.1,0.3,71.0,40026.0,8.0,3.0,16.4,1.0,0.0,0.0,2019,1,13,5,11,14,6,1
1738,1738,1,4,1.3,1.8,70.0,39061.0,21.0,8.0,20.1,0.0,0.0,0.0,2019,1,2,5,11,15,5,0
1739,1739,6,0,4.2,0.5,70.0,31359.0,24.0,14.0,15.3,0.0,0.0,0.0,2019,0,15,5,2,15,5,1
1740,1740,2,4,0.7,2.0,67.0,32249.0,11.0,2.0,15.9,0.0,0.0,0.0,2019,1,0,5,2,19,2,0
1741,1741,1,0,3.0,0.5,66.0,32231.0,25.0,4.0,19.0,0.0,0.0,1.0,2019,1,18,5,2,14,6,1
1742,1742,1,1,1.9,0.5,64.0,73564.0,21.0,6.0,17.4,0.0,0.0,0.0,2019,0,12,5,2,19,3,0
1743,1743,0,1,0.8,0.8,77.0,39256.0,17.0,5.0,17.9,0.0,0.0,0.0,2019,0,7,5,2,14,6,0
1744,1744,2,2,1.7,2.0,59.0,32190.0,18.0,5.0,18.2,2.0,1.0,1.0,2019,1,19,5,2,15,5,0
1745,1745,3,0,1.3,0.4,67.0,36549.0,17.0,3.0,16.9,0.0,0.0,0.0,2019,0,8,5,3,19,2,1
1746,1746,1,1,1.6,0.1,67.0,31478.0,20.0,7.0,20.0,2.0,0.0,0.0,2019,1,9,5,3,20,3,0
1747,1747,2,1,2.2,0.6,71.0,32089.0,19.0,8.0,16.9,0.0,0.0,0.0,2019,1,17,5,3,16,6,1
1748,1748,0,3,0.2,0.7,38.0,38965.0,4.0,1.0,10.8,0.0,0.0,0.0,2019,0,5,6,13,15,5,0
1749,1749,0,0,0.5,0.9,53.0,23091.0,7.0,2.0,15.9,0.0,0.0,0.0,2019,1,2,6,11,15,5,0
1750,1750,2,2,1.1,1.3,53.0,59751.0,9.0,2.0,15.2,0.0,0.0,0.0,2019,0,18,6,11,15,5,0
1751,1751,3,0,2.1,0.1,62.0,26000.0,17.0,3.0,17.5,1.0,1.0,1.0,2019,1,16,6,11,12,5,1
1752,1752,0,3,0.6,3.1,41.0,52000.0,13.0,2.0,19.0,1.0,0.0,0.0,2019,0,10,6,11,15,5,0
1753,1753,1,1,1.4,0.8,47.0,22975.0,7.0,2.0,24.1,1.0,1.0,1.0,2019,1,3,6,11,20,0,0
1754,1754,2,2,1.5,1.2,60.0,25000.0,18.0,4.0,15.3,0.0,0.0,0.0,2019,1,9,6,11,14,6,0
1755,1755,2,2,0.7,1.7,46.0,59475.0,9.0,6.0,21.4,0.0,0.0,0.0,2019,0,0,6,8,20,0,0
1756,1756,1,1,1.9,0.3,74.0,24609.0,15.0,3.0,15.6,0.0,0.0,0.0,2019,1,13,6,11,15,5,0
1757,1757,2,0,0.7,0.7,32.0,53014.0,8.0,3.0,15.3,0.0,0.0,0.0,2019,0,11,6,11,15,5,1
1758,1758,2,0,1.9,0.3,60.0,24390.0,13.0,6.0,13.2,0.0,0.0,0.0,2019,1,19,6,11,15,5,1
1759,1759,3,3,1.9,1.5,60.0,18028.0,18.0,8.0,16.4,1.0,0.0,0.0,2019,0,4,6,11,15,5,0
1760,1760,1,2,1.0,0.5,64.0,25203.0,8.0,3.0,13.9,0.0,0.0,0.0,2019,1,1,6,8,15,5,0
1761,1761,0,1,1.1,1.4,39.0,35558.0,9.0,1.0,18.1,1.0,0.0,0.0,2019,0,8,6,11,20,1,0
1762,1762,0,1,0.5,0.9,39.0,73172.0,8.0,2.0,19.2,0.0,0.0,0.0,2019,0,12,6,11,14,6,0
1763,1763,3,1,1.8,1.0,61.0,24066.0,17.0,6.0,16.8,1.0,0.0,0.0,2019,1,7,6,11,16,6,1
1764,1764,2,2,1.2,0.6,59.0,22861.0,9.0,6.0,10.9,0.0,0.0,0.0,2019,1,15,6,11,19,2,0
1765,1765,0,3,0.2,2.3,40.0,40539.0,4.0,0.0,17.7,0.0,0.0,0.0,2019,0,16,6,11,15,6,0
1766,1766,3,0,1.9,0.9,51.0,24433.0,18.0,5.0,13.3,0.0,1.0,1.0,2019,1,14,6,11,15,1,1
1767,1767,2,3,2.4,2.2,62.0,24351.0,22.0,6.0,15.8,2.0,0.0,0.0,2019,1,18,6,11,17,5,0
1768,1768,1,1,0.2,2.0,37.0,30675.0,3.0,1.0,22.2,0.0,0.0,0.0,2019,0,3,6,11,20,4,0
1769,1769,1,3,2.2,1.9,43.0,25002.0,8.0,5.0,12.2,0.0,0.0,0.0,2019,1,10,6,11,14,6,0
1770,1770,1,1,1.3,0.4,70.0,26652.0,12.0,5.0,22.3,1.0,0.0,1.0,2019,0,14,6,11,19,2,0
1771,1771,0,0,0.3,1.6,58.0,16958.0,6.0,3.0,21.6,0.0,0.0,0.0,2019,0,2,6,11,15,5,0
1772,1772,0,1,0.5,0.9,42.0,25109.0,7.0,0.0,14.6,0.0,0.0,0.0,2019,1,5,6,8,15,5,0
1773,1773,4,1,1.1,1.4,54.0,20012.0,7.0,5.0,15.1,0.0,0.0,0.0,2019,0,17,6,11,19,2,1
1774,1774,1,1,1.0,0.2,59.0,24203.0,11.0,4.0,18.7,2.0,0.0,0.0,2019,1,4,6,11,15,5,0
1775,1775,2,0,2.7,0.7,37.0,31395.0,11.0,7.0,15.1,0.0,1.0,1.0,2019,0,19,6,8,15,5,1
1776,1776,0,0,0.6,2.8,27.0,25309.0,7.0,1.0,14.7,0.0,0.0,0.0,2019,1,11,6,11,20,0,0
1777,1777,3,0,1.5,0.8,32.0,25149.0,5.0,4.0,21.0,1.0,1.0,1.0,2019,1,0,6,8,20,0,1
1778,1778,1,2,1.4,1.0,49.0,31896.0,10.0,2.0,14.0,0.0,0.0,1.0,2019,0,9,6,8,14,6,0
1779,1779,0,1,0.5,0.9,63.0,51938.0,10.0,2.0,15.4,0.0,0.0,0.0,2019,0,13,6,8,19,2,0
1780,1780,0,0,1.9,0.5,53.0,25357.0,17.0,7.0,13.6,0.0,0.0,0.0,2019,1,8,6,11,20,0,0
1781,1781,2,1,1.1,0.6,62.0,31359.0,14.0,5.0,13.9,0.0,0.0,0.0,2019,0,15,6,11,15,5,1
1782,1782,1,0,2.2,0.4,67.0,24622.0,14.0,6.0,15.8,1.0,1.0,1.0,2019,1,17,6,11,15,5,1
1783,1783,1,1,1.4,1.0,51.0,41136.0,16.0,4.0,17.6,0.0,0.0,0.0,2019,0,1,6,15,14,6,0
1784,1784,2,3,1.1,0.8,57.0,38448.0,7.0,5.0,14.2,0.0,0.0,0.0,2019,0,7,6,11,19,3,0
1785,1785,1,0,0.6,0.7,39.0,25434.0,6.0,3.0,14.1,0.0,0.0,0.0,2019,1,12,6,11,16,6,1
1786,1786,3,1,2.4,0.8,48.0,38487.0,14.0,6.0,12.5,1.0,0.0,0.0,2019,1,15,7,8,15,5,1
1787,1787,2,2,1.8,1.2,31.0,36293.0,16.0,7.0,20.9,0.0,1.0,1.0,2019,0,8,7,12,15,5,0
1788,1788,2,0,1.4,0.7,35.0,30548.0,13.0,4.0,21.2,0.0,1.0,1.0,2019,0,3,7,12,15,5,1
1789,1789,3,1,1.4,1.0,52.0,30000.0,14.0,6.0,19.5,1.0,0.0,0.0,2019,1,4,7,3,20,0,1
1790,1790,0,3,0.7,0.8,45.0,41888.0,11.0,1.0,16.2,1.0,0.0,0.0,2019,0,1,7,12,17,5,0
1791,1791,2,0,1.9,0.5,47.0,38821.0,10.0,3.0,18.8,0.0,1.0,1.0,2019,1,14,7,12,15,5,1
1792,1792,1,1,1.3,1.0,28.0,73128.0,12.0,2.0,14.5,0.0,0.0,0.0,2019,0,12,7,12,12,5,0
1793,1793,0,1,0.9,1.2,39.0,39132.0,15.0,2.0,14.7,0.0,0.0,0.0,2019,1,18,7,12,14,6,0
1794,1794,2,5,1.5,3.7,49.0,38834.0,15.0,4.0,15.7,0.0,0.0,0.0,2019,1,17,7,12,15,5,0
1795,1795,1,2,1.5,1.7,39.0,30617.0,14.0,5.0,15.7,0.0,0.0,0.0,2019,0,19,7,13,20,0,0
1796,1796,0,0,0.6,0.7,45.0,39059.0,12.0,2.0,18.3,0.0,0.0,0.0,2019,1,16,7,12,14,6,0
1797,1797,0,3,0.2,2.5,23.0,52571.0,4.0,1.0,15.5,1.0,0.0,0.0,2019,0,11,7,12,14,6,0
1798,1798,0,1,1.0,1.2,60.0,16957.0,14.0,5.0,16.6,1.0,0.0,0.0,2019,0,2,7,12,14,6,0
1799,1799,1,4,0.7,2.4,33.0,39641.0,8.0,2.0,20.8,1.0,0.0,0.0,2019,1,10,7,13,20,2,0
1800,1800,2,1,0.9,1.0,37.0,38906.0,11.0,5.0,17.1,0.0,0.0,0.0,2019,1,0,7,12,20,0,1
1801,1801,1,3,1.0,1.8,39.0,24066.0,12.0,6.0,20.5,1.0,0.0,0.0,2019,0,6,7,6,16,6,0
1802,1802,1,1,0.6,2.9,20.0,13933.0,5.0,3.0,21.1,0.0,0.0,0.0,2019,0,5,7,16,19,3,0
1803,1803,2,3,1.6,1.7,50.0,38203.0,16.0,6.0,17.9,0.0,0.0,1.0,2019,1,3,7,16,14,6,0
1804,1804,1,2,0.6,1.0,59.0,26629.0,12.0,5.0,17.0,1.0,0.0,0.0,2019,0,14,7,13,15,5,0
1805,1805,0,1,1.6,0.8,50.0,38203.0,15.0,0.0,14.1,2.0,0.0,0.0,2019,1,1,7,13,12,5,0
1806,1806,1,3,0.7,1.9,60.0,52186.0,11.0,2.0,19.1,1.0,0.0,0.0,2019,0,13,7,3,19,1,0
1807,1807,3,0,2.7,0.3,42.0,39150.0,21.0,10.0,18.2,0.0,0.0,0.0,2019,1,8,7,13,15,5,1
1808,1808,0,2,0.3,2.5,45.0,31312.0,9.0,0.0,23.4,0.0,0.0,0.0,2019,0,15,7,13,15,5,0
1809,1809,0,1,0.5,1.8,33.0,39105.0,6.0,2.0,19.1,1.0,0.0,0.0,2019,1,11,7,11,17,5,0
1810,1810,0,5,0.2,2.5,45.0,59647.0,6.0,0.0,22.5,1.0,0.0,0.0,2019,0,16,7,8,20,0,0
1811,1811,0,1,0.4,0.8,39.0,39112.0,7.0,2.0,20.5,1.0,0.0,0.0,2019,1,19,7,3,14,6,0
1812,1812,1,0,0.7,0.9,39.0,39068.0,9.0,3.0,17.2,1.0,0.0,0.0,2019,1,13,7,8,19,3,1
1813,1813,1,2,0.7,1.2,45.0,59953.0,13.0,2.0,18.7,0.0,0.0,0.0,2019,0,18,7,11,14,6,0
1814,1814,2,3,2.4,2.0,48.0,19830.0,14.0,2.0,19.5,0.0,2.0,2.0,2019,0,4,7,11,19,2,0
